data_sequence,method,encode_speed,decode_speed,quantization_precision,slam_method,rmse,mean,median,std,min,max,sse
park,draco,10,10,6.0,LIORF,11328.525657335407,8706.111681618288,5297.7082654859005,7248.386920970502,2170.093076387992,29172.486056992373,224843784732.72443
park,draco,10,10,8.0,LIORF,0.5285913343104892,0.4897298130346994,0.4773208363512802,0.19893091497588214,0.019609857395628552,1.769840567362106,4383.924051730769
park,draco,10,10,11.0,LIORF,0.46147610634932296,0.42489018442954274,0.410691567067637,0.18007922674967491,0.022205865190476324,1.4792383713938708,3341.345486714594
park,draco,10,10,10.0,LIORF,0.4780599384511651,0.4431516309901823,0.42775185168305696,0.17932634135194161,0.013683496355516874,1.437351588079432,3585.8130715578095
park,draco,10,10,7.0,LIORF,3006.6099406048666,1902.5728894935885,1074.2363050139802,2328.072106939134,132.7339556685848,10150.113590183071,120056299991.39125
park,cloudini,,,0.01,LIORF,0.4781181773747866,0.449390618391687,0.43128195193983915,0.16323315728651788,0.01650681830392613,1.3820680463288557,3586.9153941943246
park,cloudini,,,0.1,LIORF,0.5011395583714957,0.46909374642895485,0.44816127532664635,0.17632899371919875,0.03237985079665018,1.5403525711967554,3940.6511866343285
park,cloudini,,,0.5,LIORF,25.90928167621796,23.457545777543135,18.139671122977674,11.001564573826414,4.879377588454194,48.89056879422109,10533225.150655583
park,cloudini,,,0.001,LIORF,0.5161756383654473,0.4854445341513194,0.46474828414490155,0.17544484576238076,0.02050687264153323,1.3932850966772716,4180.6675117722625
park,cloudini,,,0.2,LIORF,0.4432107660044162,0.41308139927178655,0.39563797489201014,0.16062235422843327,0.02216363365062866,1.469495014056712,3082.273872656956
stairs,draco,10,10,9.0,LIORF,2576.8345341668237,2533.6525857282413,2589.5674510304466,469.76674138059894,375.19917197749913,3511.1287209897873,3818043824.472982
stairs,draco,10,10,6.0,LIORF,10.849558784680571,7.770926358102166,3.4644883598912806,7.571369054483633,0.7598382049382736,34.153638297149456,21659.178351292045
stairs,draco,10,10,8.0,LIORF,754.8508475152518,723.5864169282662,588.4477564237131,214.99418418042637,124.45602673179906,1224.4757870549772,286609300.4032304
